city,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B25077_001E,B27011_014E,B25099_001E,B06007_005E,B06007_008E,B17010B_002E,crit_read_mean,writing_mean,math_mean
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,490,467,446
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,346,318,347
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,337,302,343
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,358,339,347
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,347,328,356
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,334,313,356
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,434,414,423
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,331,303,363
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,489,494,489
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,437,422,440
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,463,437,491
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,349,327,348
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,357,338,349
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,377,349,349
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,349,339,350
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,366,322,342
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,377,354,381
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,374,355,389
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,353,335,360
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,655,645,678
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,396,381,395
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,412,379,390
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,415,401,455
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,362,347,359
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,409,395,421
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,389,372,393
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,394,364,387
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,389,365,414
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,373,357,375
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,331,321,333
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,364,333,350
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,379,349,356
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,398,383,397
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,332,320,331
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,375,344,365
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,544,524,531
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,341,320,370
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,327,301,328
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,377,351,393
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,392,344,364
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,406,389,417
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,357,339,361
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,362,340,368
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,438,434,452
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,362,360,348
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,388,359,391
"philadelphia, pennsylvania",184130,346344,233308,152759,107468,145300.0,99628,51181.0,60905,86596,34644,361,326,338
"new brighton, pennsylvania",429,1836,1168,518,192,69700.0,214,50582.0,34,17,31,488,455,492
"elizabethtown, pennsylvania",500,2601,1743,1226,730,165100.0,289,78106.0,30,197,48,529,495,532
"jefferson hills, pennsylvania",332,2388,2088,2064,1153,189700.0,364,86137.0,45,28,15,503,488,502
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,321,327,325
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,535,513,547
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,503,478,504
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,499,472,472
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,509,495,514
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,439,421,453
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,569,562,576
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,523,510,535
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,573,577,578
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,574,559,588
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,523,511,540
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,506,469,509
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,462,428,445
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,511,492,519
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,417,394,432
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,529,512,517
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,428,406,448
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,358,335,362
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,489,479,501
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,473,439,424
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,395,368,402
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,495,459,517
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,361,338,379
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,404,389,406
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,582,584,604
"pittsburgh, pennsylvania",17430,58724,49566,39961,38038,94700.0,13561,59374.0,1452,9411,5295,392,363,378
"scranton, pennsylvania",7280,19253,12592,6924,3400,103700.0,2872,52415.0,2879,3044,337,458,443,459
"scranton, pennsylvania",7280,19253,12592,6924,3400,103700.0,2872,52415.0,2879,3044,337,448,435,452
"new kensington, pennsylvania",1071,3789,2528,1371,711,89800.0,595,55304.0,117,57,190,454,439,451
"carlisle, pennsylvania",1155,3866,2772,2273,1934,165900.0,828,77140.0,122,540,285,525,493,519
"williamsport, pennsylvania",2457,6900,4853,2196,1270,101900.0,1767,54040.0,58,93,311,498,477,508
"williamsport, pennsylvania",2457,6900,4853,2196,1270,101900.0,1767,54040.0,58,93,311,482,456,495
"oxford, pennsylvania",704,1289,541,451,211,191700.0,207,63929.0,457,49,22,504,478,496
"west chester, pennsylvania",803,2000,1689,3190,1507,313700.0,821,87445.0,941,200,50,577,544,526
"west chester, pennsylvania",803,2000,1689,3190,1507,313700.0,821,87445.0,941,200,50,566,528,542
"aliquippa, pennsylvania",778,2779,2055,589,412,64700.0,535,40878.0,26,166,416,390,362,409
"aliquippa, pennsylvania",778,2779,2055,589,412,64700.0,535,40878.0,26,166,416,487,462,516
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,409,377,418
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,343,333,369
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,557,551,553
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,428,406,425
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,471,448,487
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,507,484,512
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,349,322,339
"erie, pennsylvania",8495,26902,15344,9459,4552,85900.0,4591,49264.0,1267,3364,1222,506,485,496
"palmyra, pennsylvania",500,2330,1281,941,435,148200.0,324,66542.0,45,154,11,511,494,527
"king of prussia, pennsylvania",769,3188,2629,4709,3225,292400.0,561,86820.0,127,1900,6,473,426,430
"king of prussia, pennsylvania",769,3188,2629,4709,3225,292400.0,561,86820.0,127,1900,6,534,494,487
"king of prussia, pennsylvania",769,3188,2629,4709,3225,292400.0,561,86820.0,127,1900,6,507,496,533
"atglen, pennsylvania",122,285,204,116,82,220200.0,76,92143.0,54,2,8,498,481,514
"farrell, pennsylvania",449,1302,991,389,88,60500.0,282,41064.0,1,23,131,401,375,396
"carnegie, pennsylvania",402,2087,1665,1101,479,95200.0,311,57119.0,6,162,98,505,486,505
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,479,466,477
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,446,413,426
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,464,440,487
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,534,508,533
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,443,421,439
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,479,472,492
"new castle, pennsylvania",2181,7435,3830,1669,741,61400.0,963,44796.0,98,224,287,445,414,454
"norristown, pennsylvania",3861,8530,5238,3225,1297,153200.0,2090,65759.0,3812,663,692,440,418,449
"sharpsville, pennsylvania",141,1281,947,410,199,88800.0,193,50767.0,15,34,6,482,453,484
"washington, pennsylvania",1320,3850,2279,1166,453,95700.0,657,51290.0,29,154,130,499,465,499
"washington, pennsylvania",1320,3850,2279,1166,453,95700.0,657,51290.0,29,154,130,489,449,513
"quakertown, pennsylvania",774,2516,1584,982,370,177100.0,356,71462.0,155,88,10,523,498,526
"wilkinsburg, pennsylvania",1074,3542,3437,2130,1440,72800.0,1023,50779.0,80,62,620,331,309,339
"steelton, pennsylvania",358,1618,1069,258,166,92300.0,222,53722.0,225,41,119,403,395,381
"ambler, pennsylvania",388,1286,1244,1071,669,256600.0,460,90553.0,232,126,33,556,556,589
"ardmore, pennsylvania",541,1221,1599,2924,2878,300400.0,493,94468.0,491,348,44,582,590,582
"ardmore, pennsylvania",541,1221,1599,2924,2878,300400.0,493,94468.0,491,348,44,584,580,602
"drexel hill, pennsylvania",975,5791,4953,4545,2947,186700.0,1284,85303.0,302,815,140,451,432,464
"folcroft, pennsylvania",394,1988,1083,634,173,118300.0,324,60533.0,16,232,158,399,376,404
"media, pennsylvania",210,678,1065,1288,897,285700.0,239,83068.0,14,28,36,530,528,547
"meadville, pennsylvania",999,2758,1975,1309,1114,91500.0,531,67308.0,15,99,70,487,444,490
"meadville, pennsylvania",999,2758,1975,1309,1114,91500.0,531,67308.0,15,99,70,492,454,477
"titusville, pennsylvania",497,1553,827,398,227,70300.0,314,49052.0,10,12,15,505,458,504
"bloomsburg, pennsylvania",739,2377,1477,834,653,130000.0,409,58571.0,11,39,39,501,468,501
"bloomsburg, pennsylvania",739,2377,1477,834,653,130000.0,409,58571.0,11,39,39,518,487,539
"bloomsburg, pennsylvania",739,2377,1477,834,653,130000.0,409,58571.0,11,39,39,449,430,480
"mckeesport, pennsylvania",1968,6221,3801,1109,619,47100.0,1295,42131.0,28,137,691,436,414,428
"wrightsville, pennsylvania",347,876,299,90,56,114400.0,123,54712.0,19,30,17,503,478,513
"gettysburg, pennsylvania",581,959,880,491,507,213300.0,288,60833.0,236,110,33,512,481,525
"johnstown, pennsylvania",2158,7029,3453,947,551,43100.0,1300,36821.0,47,54,385,487,467,507
"johnstown, pennsylvania",2158,7029,3453,947,551,43100.0,1300,36821.0,47,54,385,463,420,455
"johnstown, pennsylvania",2158,7029,3453,947,551,43100.0,1300,36821.0,47,54,385,426,400,443
"johnstown, pennsylvania",2158,7029,3453,947,551,43100.0,1300,36821.0,47,54,385,426,400,443
"johnstown, pennsylvania",2158,7029,3453,947,551,43100.0,1300,36821.0,47,54,385,530,522,525
"johnstown, pennsylvania",2158,7029,3453,947,551,43100.0,1300,36821.0,47,54,385,503,488,521
"bristol, pennsylvania",782,3380,1616,471,399,182900.0,328,65156.0,288,26,62,436,420,436
"monessen, pennsylvania",569,2551,1633,638,287,75800.0,318,42905.0,11,49,95,441,395,451
"sunbury, pennsylvania",1451,3240,1389,401,177,77700.0,452,46698.0,138,54,21,458,444,472
"greensburg, pennsylvania",684,3349,2726,2145,1100,126100.0,522,61289.0,25,85,17,497,468,517
"greensburg, pennsylvania",684,3349,2726,2145,1100,126100.0,522,61289.0,25,85,17,504,496,519
"catasauqua, pennsylvania",454,1846,1346,542,321,146800.0,305,64931.0,114,330,36,507,488,510
"willow grove, pennsylvania",644,3263,2908,2565,1449,244500.0,571,87684.0,72,627,45,516,494,527
"chester, pennsylvania",4148,9207,4801,1491,578,67900.0,2815,42461.0,1056,263,1563,379,368,367
"chester, pennsylvania",4148,9207,4801,1491,578,67900.0,2815,42461.0,1056,263,1563,372,367,366
"lansdale, pennsylvania",1003,3399,3144,2478,1230,221200.0,577,76386.0,295,725,75,540,525,564
"clairton, pennsylvania",389,2200,1532,479,161,46600.0,515,37472.0,4,6,157,388,346,417
"west mifflin, pennsylvania",958,5890,4883,2306,719,90600.0,897,57488.0,35,44,103,453,432,462
"kingston, pennsylvania",746,3171,3054,1836,1223,125900.0,362,65493.0,182,244,68,516,485,512
"kittanning, pennsylvania",483,1232,730,339,140,67500.0,200,43750.0,28,27,12,496,464,499
"emporium, pennsylvania",160,689,393,152,58,66100.0,39,51310.0,6,6,2,481,470,466
"anacortes, washington",657,2646,4275,2793,1706,311700.0,423,73779.0,98,114,7,533,503,539
"shoreline, washington",3689,6387,13430,11083,6047,336800.0,2265,85780.0,1352,3666,127,549,524,549
"shoreline, washington",3689,6387,13430,11083,6047,336800.0,2265,85780.0,1352,3666,127,532,509,532
"kent, washington",11589,21028,27744,13613,5504,250900.0,5127,84687.0,6879,14205,787,404,395,415
"kent, washington",11589,21028,27744,13613,5504,250900.0,5127,84687.0,6879,14205,787,459,434,474
"auburn, washington",5942,14386,16456,7696,3252,233400.0,2772,77920.0,3152,4269,151,441,421,459
"auburn, washington",5942,14386,16456,7696,3252,233400.0,2772,77920.0,3152,4269,151,441,419,449
"auburn, washington",5942,14386,16456,7696,3252,233400.0,2772,77920.0,3152,4269,151,440,432,440
"auburn, washington",5942,14386,16456,7696,3252,233400.0,2772,77920.0,3152,4269,151,370,335,357
"marysville, washington",4214,12048,17568,5331,2231,228300.0,2807,78249.0,1453,1794,18,502,479,509
"yakima, washington",15421,15245,17247,5653,4197,156700.0,4249,57010.0,15023,440,40,468,444,464
"yakima, washington",15421,15245,17247,5653,4197,156700.0,4249,57010.0,15023,440,40,495,465,489
"yakima, washington",15421,15245,17247,5653,4197,156700.0,4249,57010.0,15023,440,40,355,345,358
"yakima, washington",15421,15245,17247,5653,4197,156700.0,4249,57010.0,15023,440,40,476,451,488
"yakima, washington",15421,15245,17247,5653,4197,156700.0,4249,57010.0,15023,440,40,527,499,538
"yakima, washington",15421,15245,17247,5653,4197,156700.0,4249,57010.0,15023,440,40,490,436,457
"olympia, washington",2282,6158,11342,8607,5839,242100.0,2198,80070.0,811,1884,17,602,531,542
"olympia, washington",2282,6158,11342,8607,5839,242100.0,2198,80070.0,811,1884,17,563,521,557
"olympia, washington",2282,6158,11342,8607,5839,242100.0,2198,80070.0,811,1884,17,579,553,579
"bothell, washington",1723,4924,8851,9159,4003,355100.0,1568,104572.0,1087,2234,46,547,527,567
"bothell, washington",1723,4924,8851,9159,4003,355100.0,1568,104572.0,1087,2234,46,499,481,527
"kirkland, washington",2256,7370,16945,22387,12517,436400.0,3041,108219.0,1116,4467,17,485,438,430
"kirkland, washington",2256,7370,16945,22387,12517,436400.0,3041,108219.0,1116,4467,17,633,659,668
"burien, washington",5569,8702,11155,5522,2379,274500.0,1691,74420.0,3633,3347,329,405,410,424
"lacey, washington",1913,6550,11692,6278,3453,223600.0,1595,75346.0,1002,2551,98,532,506,533
"lacey, washington",1913,6550,11692,6278,3453,223600.0,1595,75346.0,1002,2551,98,478,440,476
"lacey, washington",1913,6550,11692,6278,3453,223600.0,1595,75346.0,1002,2551,98,524,490,508
"spanaway, washington",2295,6675,7377,1612,639,184400.0,1156,69322.0,617,942,23,467,433,473
"spanaway, washington",2295,6675,7377,1612,639,184400.0,1156,69322.0,617,942,23,481,456,480
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,505,472,507
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,491,455,483
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,390,366,402
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,387,363,393
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,487,462,482
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,526,487,457
"tacoma, washington",16999,38389,46262,23335,12635,203600.0,9926,72181.0,5519,10852,920,444,430,437
"kennewick, washington",6426,12847,17988,6688,3529,170800.0,2390,71106.0,5634,1451,45,520,490,537
"kennewick, washington",6426,12847,17988,6688,3529,170800.0,2390,71106.0,5634,1451,45,458,432,494
"kennewick, washington",6426,12847,17988,6688,3529,170800.0,2390,71106.0,5634,1451,45,357,346,407
"kennewick, washington",6426,12847,17988,6688,3529,170800.0,2390,71106.0,5634,1451,45,487,469,495
"bremerton, washington",1687,6581,11923,3657,1546,178300.0,1641,67574.0,763,784,128,497,492,514
"bremerton, washington",1687,6581,11923,3657,1546,178300.0,1641,67574.0,763,784,128,497,473,510
"puyallup, washington",2067,8115,9472,4521,2288,255300.0,1767,90000.0,468,913,14,508,476,496
"tumwater, washington",815,2482,5067,2442,1931,214000.0,679,72407.0,85,381,113,530,507,525
"pullman, washington",262,1107,2496,3503,4059,222900.0,1680,89301.0,155,1668,12,571,540,583
"lakewood, washington",4762,10829,16584,5293,2656,209100.0,3335,66459.0,2219,2915,249,413,398,441
"lakewood, washington",4762,10829,16584,5293,2656,209100.0,3335,66459.0,2219,2915,249,508,479,500
"edmonds, washington",1316,5243,9748,9815,4967,393700.0,1256,91457.0,314,2099,87,528,491,523
"naches, washington",76,217,194,50,18,146800.0,2,55833.0,6,2,7,508,488,513
"everett, washington",8422,19111,28123,10962,4404,230800.0,4922,75363.0,3919,6653,149,492,480,504
"everett, washington",8422,19111,28123,10962,4404,230800.0,4922,75363.0,3919,6653,149,465,452,453
"everett, washington",8422,19111,28123,10962,4404,230800.0,4922,75363.0,3919,6653,149,462,447,466
"everett, washington",8422,19111,28123,10962,4404,230800.0,4922,75363.0,3919,6653,149,388,374,382
"pasco, washington",10513,10141,10759,4088,1978,163300.0,2201,68103.0,14246,889,38,452,438,454
"toppenish, washington",2390,942,839,205,104,113400.0,319,43304.0,2342,69,25,378,356,405
"bellevue, washington",4452,10777,20677,35819,25856,562000.0,4402,113681.0,3451,17023,88,569,548,551
"bellevue, washington",4452,10777,20677,35819,25856,562000.0,4402,113681.0,3451,17023,88,624,624,651
"ilwaco, washington",30,219,312,74,60,194300.0,34,39600.0,25,4,2,522,496,527
"bellingham, washington",3661,9312,16628,13113,7210,285900.0,4128,69645.0,1301,2600,34,566,543,544
"bellingham, washington",3661,9312,16628,13113,7210,285900.0,4128,69645.0,1301,2600,34,511,473,518
"bellingham, washington",3661,9312,16628,13113,7210,285900.0,4128,69645.0,1301,2600,34,601,559,595
"bellingham, washington",3661,9312,16628,13113,7210,285900.0,4128,69645.0,1301,2600,34,520,501,522
"issaquah, washington",486,2352,6335,8244,6011,446500.0,1006,116053.0,114,1357,143,585,575,607
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,487,457,483
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,454,434,437
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,470,440,462
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,481,461,481
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,491,449,470
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,516,495,504
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,534,513,539
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,513,489,504
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,556,525,539
"vancouver, washington",11629,29620,42587,19192,10305,200100.0,7786,68736.0,5802,7513,233,558,535,521
"elma, washington",119,672,842,113,38,162800.0,259,59808.0,19,36,4,518,500,535
"hoquiam, washington",845,1685,2442,395,300,104300.0,542,47936.0,385,22,17,502,463,517
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,529,501,530
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,458,441,457
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,433,378,425
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,460,441,459
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,510,486,478
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,476,451,488
"spokane, washington",11817,36033,52252,24682,15735,159400.0,8837,60846.0,1028,6897,230,527,499,538
"stevenson, washington",142,258,366,160,80,247400.0,67,65556.0,12,8,11,511,484,513
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,524,508,528
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,618,572,550
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,413,409,428
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,487,457,483
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,412,400,449
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,528,515,530
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,550,530,552
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,390,366,402
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,497,484,504
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,532,500,446
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,361,364,351
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,366,351,374
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,586,568,586
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,262,263,324
"seattle, washington",31738,52530,112717,167762,114980,452800.0,22590,106937.0,9269,45785,2431,471,463,488
"okanogan, washington",298,691,469,204,90,116900.0,84,39906.0,7,9,6,461,451,467
"mukilteo, washington",423,2330,4404,4681,2480,442300.0,734,119395.0,111,1580,12,555,540,583
"tukwila, washington",2243,4019,3949,2024,750,241000.0,903,74808.0,880,3888,180,577,556,590
"centralia, washington",2072,3155,4211,930,589,149500.0,1021,47286.0,1100,34,8,510,485,474
